x,date_time_GMT4,abs_pres_psi,temp_F,batt_V 
1,5/20/2014 10:45,14.1212,77.225,3.32
2,5/20/2014 11:00,14.1223,74.619,3.35
3,5/20/2014 11:15,14.1219,73.407,3.35
4,5/20/2014 11:30,14.1196,72.891,3.35
5,5/20/2014 11:45,14.1216,72.545,3.35
6,5/20/2014 12:00,14.1174,72.718,3.35
7,5/20/2014 12:15,14.1197,73.062,3.35
8,5/20/2014 12:30,14.1177,73.234,3.35
9,5/20/2014 12:45,14.1135,73.234,3.35
10,5/20/2014 13:00,14.1135,73.407,3.35
11,5/20/2014 13:15,14.1094,73.58,3.35
12,5/20/2014 13:30,14.1072,73.58,3.35
13,5/20/2014 13:45,14.1052,73.753,3.35
14,5/20/2014 14:00,14.1074,73.926,3.35
15,5/20/2014 14:15,14.1074,73.926,3.35
16,5/20/2014 14:30,14.1074,73.753,3.35
17,5/20/2014 14:45,14.1052,73.407,3.35
18,5/20/2014 15:00,14.1029,73.062,3.35
19,5/20/2014 15:15,14.1051,73.062,3.35
20,5/20/2014 15:30,14.0988,73.234,3.35
21,5/20/2014 15:45,14.099,73.753,3.35
22,5/20/2014 16:00,14.0991,74.098,3.35
23,5/20/2014 16:15,14.1032,73.926,3.35
24,5/20/2014 16:30,14.1032,73.753,3.35
25,5/20/2014 16:45,14.0968,73.407,3.35
26,5/20/2014 17:00,14.0988,73.062,3.35
27,5/20/2014 17:15,14.0987,72.891,3.35
28,5/20/2014 17:30,14.0965,72.718,3.35
29,5/20/2014 17:45,14.0987,72.718,3.35
30,5/20/2014 18:00,14.1007,72.545,3.35
31,5/20/2014 18:15,14.1006,72.372,3.35
32,5/20/2014 18:30,14.1006,72.199,3.35
33,5/20/2014 18:45,14.1068,72.028,3.35
34,5/20/2014 19:00,14.1068,72.028,3.35
35,5/20/2014 19:15,14.1067,71.856,3.35
36,5/20/2014 19:30,14.1087,71.683,3.32
37,5/20/2014 19:45,14.1149,71.512,3.32
38,5/20/2014 20:00,14.1149,71.512,3.32
39,5/20/2014 20:15,14.117,71.339,3.32
40,5/20/2014 20:30,14.117,71.168,3.32
