x,date_time_GMT4,abs_pres_psi,temp_F,batt_V 
1,10/23/2020 16:00,14.0671,79.326,
2,10/23/2020 16:15,14.0685,78.274,
3,10/23/2020 16:30,14.07,77.749,
4,10/23/2020 16:45,14.0665,77.05,
5,10/23/2020 17:00,14.066,76.876,
6,10/23/2020 17:15,14.0669,76.703,
7,10/23/2020 17:30,14.0679,76.528,
8,10/23/2020 17:45,14.0688,76.354,
9,10/23/2020 18:00,14.0694,76.006,
10,10/23/2020 18:15,14.0703,75.832,
11,10/23/2020 18:30,14.0678,75.484,
12,10/23/2020 18:45,14.0703,75.312,
13,10/23/2020 19:00,14.0707,74.964,
14,10/23/2020 19:15,14.0732,74.791,
15,10/23/2020 19:30,14.0755,74.619,
16,10/23/2020 19:45,14.0736,74.446,
17,10/23/2020 20:00,14.0774,74.271,
18,10/23/2020 20:15,14.0788,74.271,
19,10/23/2020 20:30,14.0813,74.098,
20,10/23/2020 20:45,14.0842,74.098,
21,10/23/2020 21:00,14.0798,74.098,
22,10/23/2020 21:15,14.0813,74.098,
23,10/23/2020 21:30,14.0842,74.098,
24,10/23/2020 21:45,14.0846,74.271,
25,10/23/2020 22:00,14.0862,74.271,
26,10/23/2020 22:15,14.0891,74.271,
27,10/23/2020 22:30,14.0862,74.271,
28,10/23/2020 22:45,14.0862,74.271,
29,10/23/2020 23:00,14.0877,74.271,
30,10/23/2020 23:15,14.0891,74.271,
31,10/23/2020 23:30,14.0906,74.271,
32,10/23/2020 23:45,14.0891,74.271,
33,10/24/2020 0:00,14.0877,74.271,
34,10/24/2020 0:15,14.0842,74.098,
35,10/24/2020 0:30,14.0827,74.098,
36,10/24/2020 0:45,14.0856,74.098,
37,10/24/2020 1:00,14.0821,73.926,
38,10/24/2020 1:15,14.0792,73.926,
39,10/24/2020 1:30,14.0749,73.926,
40,10/24/2020 1:45,14.0716,73.753,
41,10/24/2020 2:00,14.0701,73.753,
42,10/24/2020 2:15,14.0716,73.753,
43,10/24/2020 2:30,14.0695,73.58,
44,10/24/2020 2:45,14.0676,73.407,
45,10/24/2020 3:00,14.0642,73.234,
46,10/24/2020 3:15,14.0637,73.062,
47,10/24/2020 3:30,14.0666,73.062,
48,10/24/2020 3:45,14.069,72.891,
49,10/24/2020 4:00,14.0704,72.891,
50,10/24/2020 4:15,14.0743,72.718,
51,10/24/2020 4:30,14.0737,72.545,
52,10/24/2020 4:45,14.0723,72.545,
53,10/24/2020 5:00,14.0762,72.372,
54,10/24/2020 5:15,14.0791,72.372,
55,10/24/2020 5:30,14.082,72.372,
56,10/24/2020 5:45,14.0835,72.372,
57,10/24/2020 6:00,14.0835,72.372,
58,10/24/2020 6:15,14.0878,72.372,
59,10/24/2020 6:30,14.0901,72.199,
60,10/24/2020 6:45,14.0887,72.199,
61,10/24/2020 7:00,14.0916,72.199,
62,10/24/2020 7:15,14.0907,72.372,
63,10/24/2020 7:30,14.0927,72.545,
64,10/24/2020 7:45,14.0956,72.545,
65,10/24/2020 8:00,14.0975,72.718,
66,10/24/2020 8:15,14.0967,72.891,
67,10/24/2020 8:30,14.0991,73.234,
68,10/24/2020 8:45,14.1039,73.407,
69,10/24/2020 9:00,14.1054,73.407,
70,10/24/2020 9:15,14.108,73.753,
71,10/24/2020 9:30,14.1055,73.926,
72,10/24/2020 9:45,14.108,74.271,
73,10/24/2020 10:00,14.109,74.619,
74,10/24/2020 10:15,14.1085,74.964,
75,10/24/2020 10:30,14.1061,75.139,
76,10/24/2020 10:45,14.1062,75.659,
77,10/24/2020 11:00,14.1033,76.181,
78,10/24/2020 11:15,14.1004,76.703,
79,10/24/2020 11:30,14.0956,77.05,
80,10/24/2020 11:45,14.0936,77.4,
81,10/24/2020 12:00,14.0913,77.574,
82,10/24/2020 12:15,14.0859,77.749,
83,10/24/2020 12:30,14.0864,77.923,
84,10/24/2020 12:45,14.0849,77.923,
85,10/24/2020 13:00,14.084,78.098,
86,10/24/2020 13:15,14.082,77.923,
87,10/24/2020 13:30,14.0806,77.923,
88,10/24/2020 13:45,14.0772,77.749,
89,10/24/2020 14:00,14.0752,77.574,
90,10/24/2020 14:15,14.0737,77.574,
91,10/24/2020 14:30,14.0708,77.574,
92,10/24/2020 14:45,14.0723,77.574,
93,10/24/2020 15:00,14.0719,77.4,
94,10/24/2020 15:15,14.0684,77.225,
95,10/24/2020 15:30,14.0684,77.225,
96,10/24/2020 15:45,14.0665,77.05,
97,10/24/2020 16:00,14.0679,77.05,
98,10/24/2020 16:15,14.0694,77.05,
99,10/24/2020 16:30,14.0704,76.876,
100,10/24/2020 16:45,14.0708,76.528,
101,10/24/2020 17:00,14.0719,76.354,
102,10/24/2020 17:15,14.0708,76.006,
103,10/24/2020 17:30,14.0746,75.832,
104,10/24/2020 17:45,14.075,75.484,
105,10/24/2020 18:00,14.0795,75.484,
106,10/24/2020 18:15,14.0804,75.312,
107,10/24/2020 18:30,14.0785,75.139,
108,10/24/2020 18:45,14.0794,74.964,
109,10/24/2020 19:00,14.0804,74.791,
110,10/24/2020 19:15,14.0813,74.619,
111,10/24/2020 19:30,14.0813,74.619,
112,10/24/2020 19:45,14.0842,74.619,
113,10/24/2020 20:00,14.092,74.791,
114,10/24/2020 20:15,14.0901,74.619,
115,10/24/2020 20:30,14.0887,74.619,
116,10/24/2020 20:45,14.0953,74.446,
117,10/24/2020 21:00,14.0964,74.271,
118,10/24/2020 21:15,14.0972,74.098,
119,10/24/2020 21:30,14.1001,74.098,
120,10/24/2020 21:45,14.1026,73.926,
121,10/24/2020 22:00,14.1011,73.926,
122,10/24/2020 22:15,14.1035,73.753,
123,10/24/2020 22:30,14.102,73.753,
124,10/24/2020 22:45,14.0991,73.753,
125,10/24/2020 23:00,14.1026,73.926,
126,10/24/2020 23:15,14.1011,73.926,
127,10/24/2020 23:30,14.0997,73.926,
128,10/24/2020 23:45,14.1011,73.926,
129,10/25/2020 0:00,14.0997,73.926,
130,10/25/2020 0:15,14.1001,74.098,
131,10/25/2020 0:30,14.1011,73.926,
132,10/25/2020 0:45,14.0982,73.926,
133,10/25/2020 1:00,14.0982,73.926,
134,10/25/2020 1:15,14.0962,73.753,
135,10/25/2020 1:30,14.0948,73.753,
136,10/25/2020 1:45,14.0904,73.753,
137,10/25/2020 2:00,14.09,73.58,
138,10/25/2020 2:15,14.0871,73.58,
139,10/25/2020 2:30,14.0826,73.58,
140,10/25/2020 2:45,14.0811,73.58,
141,10/25/2020 3:00,14.0807,73.407,
142,10/25/2020 3:15,14.0792,73.407,
143,10/25/2020 3:30,14.0807,73.407,
144,10/25/2020 3:45,14.0792,73.407,
